age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
28,technician,single,secondary,yes,-1588.871984031794,yes,no,unknown,6,jun,712,2,-1,0,unknown,yes
34,management,married,tertiary,no,2182.067240415163,no,no,cellular,8,apr,758,2,160,5,other,no
30,management,single,tertiary,no,3695.562046618636,no,no,cellular,4,jun,578,2,-1,0,unknown,yes
24,technician,married,secondary,no,722.9403876385662,yes,no,cellular,8,feb,278,1,94,4,success,no
59,management,married,tertiary,no,168.2914572150368,no,no,cellular,2,mar,591,1,176,2,failure,yes
38,unemployed,married,tertiary,no,2678.5687691920334,yes,no,cellular,30,apr,830,1,-1,0,unknown,yes
47,unemployed,married,primary,no,989.9970502363616,no,no,cellular,21,nov,462,2,-1,0,unknown,yes
52,blue-collar,married,secondary,no,-1258.9065762700357,yes,no,unknown,9,jun,442,8,-1,0,unknown,no
35,student,single,secondary,no,995.0365334630679,yes,no,cellular,16,feb,75,3,200,5,failure,no
61,management,married,tertiary,no,545.5428629721425,no,no,cellular,20,apr,190,1,-1,0,unknown,no
46,self-employed,divorced,tertiary,no,-118.47533990328895,no,no,cellular,30,jul,566,2,-1,0,unknown,yes
55,admin.,married,unknown,no,1968.8367877968903,no,no,cellular,9,apr,394,1,-1,0,unknown,yes
42,technician,single,unknown,no,10588.914056419637,no,no,cellular,10,aug,187,1,102,1,success,no
26,management,single,tertiary,no,747.4863437038424,no,no,cellular,22,apr,407,2,-1,0,unknown,yes
58,admin.,married,secondary,no,189.57847458577967,no,no,cellular,13,aug,880,1,92,8,success,no
46,management,divorced,secondary,no,-349.9480704625133,no,no,cellular,27,aug,763,5,-1,0,unknown,no
39,management,married,secondary,no,3149.2744988640156,no,no,cellular,26,mar,200,1,-1,0,unknown,no
29,student,single,secondary,no,3825.092290955527,no,no,cellular,23,feb,211,1,187,5,success,no
21,technician,single,unknown,no,250.61914830452986,no,no,cellular,26,may,131,2,-1,0,unknown,no
57,technician,married,primary,no,4828.47195444234,yes,no,telephone,2,jun,421,2,-1,0,unknown,yes
31,management,single,tertiary,no,4425.326371397556,yes,no,cellular,21,nov,536,1,-1,0,unknown,no
49,technician,divorced,unknown,no,-1358.0432122103293,no,no,cellular,28,jan,325,1,-1,0,unknown,no
56,management,divorced,tertiary,no,3559.7445127348196,yes,no,unknown,17,jun,490,4,-1,0,unknown,yes
30,admin.,married,secondary,no,256.00740991689656,yes,no,cellular,13,may,366,3,348,2,failure,no
34,technician,single,secondary,no,1436.0625949812625,no,no,cellular,10,aug,356,3,182,2,success,yes
35,management,single,tertiary,no,-6009.941592262011,yes,no,cellular,20,apr,213,3,-1,0,unknown,no
55,retired,divorced,secondary,no,1129.8154886845605,no,yes,cellular,24,jul,1417,1,-1,0,unknown,yes
44,blue-collar,married,secondary,no,2615.2005806849725,yes,no,unknown,4,jul,150,2,-1,0,unknown,yes
36,technician,married,tertiary,no,863.8328562155357,no,no,cellular,13,aug,282,1,-1,0,unknown,no
63,retired,divorced,primary,no,-752.2213925183538,no,no,cellular,10,nov,406,2,-1,0,unknown,yes
37,management,married,tertiary,no,-1123.388716027177,no,no,cellular,15,jan,426,2,196,1,other,yes
58,retired,married,primary,no,2579.574314211191,no,no,cellular,13,aug,455,2,-1,0,unknown,yes
37,management,married,tertiary,no,624.8214791095045,no,no,cellular,19,nov,366,3,-1,0,unknown,no
26,management,single,tertiary,no,1927.6401614824858,no,no,cellular,7,aug,325,1,-1,0,unknown,no
44,blue-collar,single,primary,no,-81.9936807405724,yes,no,cellular,15,may,551,1,371,2,failure,yes
37,technician,single,tertiary,no,-1131.4444527600376,yes,no,cellular,23,jul,366,6,-1,0,unknown,yes
53,management,divorced,tertiary,no,69.79844108572922,yes,no,cellular,15,may,669,1,337,3,failure,no
37,management,single,tertiary,no,-181.99873676702305,yes,no,cellular,6,may,445,1,258,2,failure,no
40,blue-collar,married,primary,no,-170.30524986557197,yes,no,cellular,31,jul,1007,9,-1,0,unknown,no
40,blue-collar,divorced,secondary,no,1192.2555358192444,no,no,cellular,14,may,449,1,-1,0,unknown,no
31,management,married,tertiary,no,456.7843227080463,yes,yes,cellular,11,feb,331,1,-1,0,unknown,no
36,self-employed,married,secondary,no,54.90303872592244,yes,no,unknown,6,jun,1469,9,-1,0,unknown,no
36,blue-collar,married,primary,no,-1256.5548987143052,no,no,cellular,13,may,1512,1,345,8,failure,no
52,blue-collar,married,unknown,no,3533.6142383428196,yes,no,cellular,9,jul,1486,1,-1,0,unknown,no
39,blue-collar,married,secondary,no,-436.2591648778433,yes,yes,cellular,12,may,612,1,-1,0,unknown,yes
47,admin.,married,unknown,no,-1692.1544492854716,no,no,cellular,7,aug,358,1,-1,0,unknown,no
49,entrepreneur,married,secondary,no,-76.79265219121169,yes,no,cellular,17,apr,772,1,-1,0,unknown,no
32,technician,married,tertiary,no,674.7638980737445,no,no,cellular,14,oct,216,1,57,1,failure,no
36,management,married,tertiary,no,432.65661620199586,yes,no,cellular,18,jul,1360,9,-1,0,unknown,yes
27,technician,single,secondary,no,2474.3428887438076,yes,no,unknown,16,may,787,1,-1,0,unknown,yes
71,retired,divorced,primary,no,1427.6536829244205,no,no,cellular,17,nov,456,2,-1,0,unknown,yes
32,blue-collar,married,secondary,no,795.6238607974271,yes,no,cellular,10,sep,185,1,99,5,success,no
29,management,single,tertiary,no,565.2469318443823,yes,no,cellular,24,apr,65,2,81,3,failure,yes
64,housemaid,married,primary,no,782.1584072632108,no,no,cellular,14,jan,371,1,-1,0,unknown,no
24,student,single,secondary,no,2821.3622239411798,no,no,cellular,11,oct,165,1,95,2,success,no
21,student,single,primary,no,1461.9375607939405,no,no,telephone,18,jan,287,5,285,5,success,yes
42,entrepreneur,divorced,secondary,no,-2758.0604281547453,yes,no,cellular,12,may,580,1,-1,0,unknown,yes
47,blue-collar,married,secondary,no,822.6529277884572,yes,no,telephone,10,jul,39,1,-1,0,unknown,yes
53,blue-collar,divorced,primary,no,4336.481780580835,no,no,telephone,11,nov,241,1,92,1,success,yes
33,admin.,single,secondary,no,3606.445755689517,no,no,cellular,27,feb,110,2,-1,0,unknown,yes
62,retired,married,primary,no,1057.091614548108,no,no,cellular,14,apr,505,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,2872.73006215294,no,no,cellular,29,jul,454,6,-1,0,unknown,no
58,unemployed,married,secondary,no,1248.337921248181,yes,no,cellular,30,apr,341,2,-1,0,unknown,no
52,services,married,secondary,no,107.7991062572629,no,no,cellular,27,oct,113,1,-1,0,unknown,yes
37,technician,single,secondary,no,1498.0276240649464,no,no,cellular,18,aug,724,16,-1,0,unknown,no
37,management,single,tertiary,no,12103.499465640041,no,no,unknown,12,jun,1010,3,-1,0,unknown,yes
34,admin.,married,tertiary,no,1059.381202946176,no,yes,cellular,25,nov,296,1,205,2,failure,no
79,retired,divorced,primary,no,-1211.6483119194522,no,no,cellular,9,oct,1106,2,-1,0,unknown,no
54,self-employed,married,tertiary,no,1409.8983751778112,no,no,cellular,3,jun,244,2,-1,0,unknown,no
28,admin.,single,secondary,no,1998.611984870729,yes,no,cellular,18,may,2301,1,-1,0,unknown,no
33,management,married,tertiary,no,-2690.3471515469605,no,no,cellular,5,aug,1109,2,-1,0,unknown,yes
21,blue-collar,married,primary,no,-341.19074319448623,yes,yes,cellular,15,may,409,1,361,3,failure,no
46,self-employed,married,secondary,no,-48.421395826193475,no,no,cellular,12,aug,1181,4,-1,0,unknown,no
38,technician,single,secondary,no,1365.9856890364886,yes,no,cellular,30,apr,1143,1,-1,0,unknown,no
32,services,married,primary,no,-82.44612785734273,yes,no,cellular,21,jul,1017,6,-1,0,unknown,no
34,self-employed,married,tertiary,no,839.6069323763094,no,no,cellular,28,aug,730,11,-1,0,unknown,no
49,admin.,single,tertiary,no,-5080.04663003455,yes,no,cellular,2,mar,368,1,-1,0,unknown,no
31,technician,single,tertiary,no,71.33418531232809,no,no,cellular,30,apr,266,1,-1,0,unknown,yes
32,self-employed,married,secondary,no,-61.16808265274335,yes,no,cellular,11,jul,812,1,-1,0,unknown,no
38,blue-collar,single,tertiary,no,2284.5796009620935,yes,no,unknown,20,jun,1422,10,-1,0,unknown,no
27,blue-collar,single,tertiary,no,-1004.6651837836118,no,no,cellular,25,nov,238,2,184,1,success,yes
78,unknown,married,unknown,no,1459.694336136076,no,no,telephone,14,apr,300,3,-1,0,unknown,no
60,retired,married,secondary,no,5359.902062632706,no,no,cellular,4,sep,520,1,-1,0,unknown,no
36,admin.,married,tertiary,no,-397.01222638609545,no,no,cellular,12,aug,576,1,-1,0,unknown,yes
75,retired,married,secondary,no,148.55364154028223,no,no,cellular,12,aug,350,1,182,2,success,no
30,management,single,tertiary,no,4665.980530413218,no,no,cellular,11,aug,545,2,-1,0,unknown,yes
30,management,single,tertiary,no,1601.3044232705731,no,yes,cellular,18,jul,572,1,-1,0,unknown,no
50,admin.,married,secondary,no,4920.548006982298,yes,no,cellular,13,nov,176,2,197,2,success,yes
37,management,married,tertiary,no,3544.809266323927,no,no,cellular,9,nov,268,1,-1,0,unknown,yes
60,admin.,divorced,secondary,no,-368.4050289651653,yes,yes,cellular,6,feb,1658,1,262,1,failure,no
26,management,single,tertiary,no,2726.3028052812992,yes,no,cellular,14,may,974,2,-1,0,unknown,no
49,services,married,secondary,no,2073.9864648458333,yes,no,cellular,17,nov,651,2,104,1,failure,no
40,technician,single,tertiary,no,-494.58347497394925,no,no,cellular,14,apr,184,1,-1,0,unknown,no
46,admin.,married,secondary,no,564.8343185292043,no,no,cellular,17,mar,178,1,-1,0,unknown,yes
38,management,single,tertiary,no,2732.9358484343634,no,no,cellular,9,nov,347,4,189,2,success,yes
74,retired,divorced,secondary,no,3727.9367747259103,no,no,cellular,19,oct,343,3,-1,0,unknown,no
35,services,single,tertiary,no,-877.9810809741573,no,no,cellular,3,jul,704,1,-1,0,unknown,yes
50,unemployed,married,secondary,no,4016.045360950102,no,no,cellular,9,jun,239,4,-1,0,unknown,no
54,management,married,primary,no,1477.4765259780163,no,no,cellular,2,jun,236,2,-1,0,unknown,yes
35,management,divorced,tertiary,no,682.0566344364729,yes,no,cellular,13,aug,1314,2,-1,0,unknown,yes
36,unemployed,single,tertiary,no,190.1108387684419,no,no,cellular,3,feb,298,1,-1,0,unknown,yes
30,blue-collar,single,secondary,no,-1229.9471835116078,no,no,cellular,23,jun,1407,1,-1,0,unknown,no
36,services,married,secondary,no,1741.7274327229184,no,no,cellular,5,aug,324,1,-1,0,unknown,yes
41,management,married,tertiary,no,4798.25956273502,no,no,cellular,20,aug,649,2,-1,0,unknown,no
30,admin.,single,secondary,no,4339.423476379253,no,no,cellular,4,aug,250,1,92,2,failure,yes
39,entrepreneur,married,primary,no,510.7569007509395,yes,no,unknown,27,oct,150,1,-1,0,unknown,no
34,services,single,tertiary,no,1651.951020820427,no,no,cellular,16,oct,306,1,-1,0,unknown,no
32,services,married,secondary,no,2171.39461067707,yes,yes,cellular,19,nov,1502,1,-1,0,unknown,yes
35,unemployed,married,primary,no,2728.566120820891,no,no,cellular,21,nov,1555,2,-1,0,unknown,yes
50,management,married,tertiary,no,2398.1781741400064,no,no,cellular,25,aug,731,6,-1,0,unknown,no
28,services,married,secondary,no,-346.5560907190106,yes,yes,cellular,8,jul,1767,2,-1,0,unknown,yes
44,blue-collar,married,primary,no,869.7621448508543,yes,no,cellular,15,may,679,1,366,4,failure,yes
32,blue-collar,married,primary,no,-2231.2553100959144,no,no,cellular,29,jan,696,1,-1,0,unknown,yes
30,management,single,tertiary,no,4228.808385936772,no,no,cellular,12,aug,796,4,-1,0,unknown,yes
59,retired,married,secondary,no,610.6521864938666,no,no,unknown,5,jun,812,1,-1,0,unknown,no
35,technician,divorced,secondary,no,1690.9424894039767,yes,yes,cellular,6,may,954,1,-1,0,unknown,yes
30,blue-collar,married,secondary,no,1623.749601090009,yes,yes,unknown,23,may,1073,1,-1,0,unknown,no
42,management,married,unknown,no,1653.2832964526865,yes,no,cellular,8,oct,667,1,321,1,other,no
63,retired,married,secondary,no,2793.5487861071697,no,no,telephone,17,feb,233,2,-1,0,unknown,yes
35,technician,single,secondary,no,-521.8961150303032,yes,no,cellular,25,may,236,1,-1,0,unknown,yes
43,unemployed,divorced,secondary,no,1408.3136825615852,no,no,cellular,30,apr,323,1,-1,0,unknown,yes
27,technician,single,tertiary,no,4228.4833224965305,no,no,cellular,8,apr,114,1,-1,0,unknown,yes
29,self-employed,single,tertiary,no,1356.3719619198177,no,no,cellular,13,jul,178,1,181,4,success,yes
54,unemployed,married,secondary,no,1371.690457216183,no,no,cellular,25,may,352,3,186,2,failure,no
80,retired,married,primary,no,1541.6260408032463,no,no,cellular,13,jan,330,3,-1,0,unknown,yes
57,blue-collar,married,secondary,no,1987.5687025849002,no,no,cellular,21,aug,819,10,-1,0,unknown,no
33,management,single,tertiary,no,604.2754074046265,no,no,cellular,23,sep,409,2,92,4,success,yes
65,retired,married,primary,no,897.6117063703923,no,no,cellular,18,aug,855,4,-1,0,unknown,yes
59,admin.,married,secondary,no,3358.687923208018,no,no,cellular,17,jun,243,3,91,6,success,yes
30,housemaid,single,tertiary,no,24.29531971827008,no,no,cellular,4,aug,139,1,92,5,success,no
28,blue-collar,married,secondary,no,769.8965777842609,yes,no,cellular,4,may,226,2,319,1,success,yes
29,technician,married,secondary,no,609.2386163391647,no,yes,cellular,3,feb,172,3,-1,0,unknown,yes
31,self-employed,married,tertiary,no,276.3604281478652,yes,yes,cellular,21,nov,635,1,135,2,failure,yes
31,management,single,secondary,no,-559.9575155897969,yes,no,cellular,18,may,309,1,-1,0,unknown,no
49,blue-collar,married,secondary,no,1807.9506767682954,yes,no,cellular,4,aug,605,2,92,4,success,yes
43,unemployed,married,tertiary,no,-1375.4169667618035,no,no,cellular,16,jul,745,1,281,1,failure,yes
40,unemployed,single,tertiary,no,7746.0186793544335,no,no,cellular,2,mar,263,2,180,2,success,yes
39,unemployed,married,primary,no,6855.189760202968,yes,no,cellular,28,jul,429,2,184,3,success,yes
71,technician,married,secondary,no,1023.8614234818535,no,no,telephone,30,jul,304,1,270,3,failure,no
38,self-employed,single,tertiary,no,130.49060074584753,no,no,telephone,18,jun,1603,10,-1,0,unknown,no
30,management,single,tertiary,no,2286.966528316361,yes,no,cellular,21,nov,710,1,-1,0,unknown,no
45,unemployed,married,secondary,no,2766.8851730716888,yes,no,unknown,7,jan,118,1,-1,0,unknown,no
67,retired,divorced,secondary,no,427.86582990697735,no,no,cellular,6,may,613,1,87,3,success,yes
58,admin.,married,secondary,no,2414.4731080421498,yes,no,cellular,23,jun,790,4,141,1,other,no
45,admin.,divorced,secondary,no,1543.0979991786987,yes,no,cellular,5,mar,182,1,107,2,other,no
34,management,married,tertiary,no,7808.475414217848,no,no,cellular,12,feb,291,1,260,2,failure,no
27,technician,single,tertiary,no,4563.111181629278,yes,no,cellular,24,may,168,1,389,1,failure,yes
51,blue-collar,married,primary,no,-456.4464970147234,no,no,cellular,11,aug,663,3,-1,0,unknown,no
38,management,married,unknown,no,4166.630271906075,no,no,cellular,26,may,579,1,-1,0,unknown,no
28,management,single,tertiary,no,1521.0812892439305,no,no,cellular,16,jun,292,1,504,1,failure,no
25,student,single,secondary,no,4944.427410910759,no,no,cellular,5,feb,226,7,-1,0,unknown,no
37,services,married,secondary,no,561.8601592639827,no,no,cellular,14,aug,150,2,-1,0,unknown,yes
38,blue-collar,married,secondary,no,1252.7223881209493,yes,no,unknown,21,may,611,2,-1,0,unknown,no
37,technician,single,secondary,no,-294.2394659847128,no,no,cellular,11,aug,933,1,-1,0,unknown,yes
34,management,single,tertiary,no,237.57117221069302,no,no,cellular,18,aug,370,2,-1,0,unknown,yes
37,technician,single,tertiary,no,3188.051455512536,no,no,cellular,6,apr,1138,2,138,1,failure,yes
76,retired,divorced,primary,no,-168.95713519887852,no,no,cellular,9,mar,241,1,181,5,success,yes
48,management,married,tertiary,no,3998.5119571038344,no,no,cellular,15,sep,150,1,105,3,success,yes
49,technician,divorced,tertiary,no,3229.760106565629,yes,no,cellular,12,mar,229,1,-1,0,unknown,no
62,housemaid,married,secondary,no,1178.4683495269708,no,no,cellular,3,nov,322,1,-1,0,unknown,yes
33,services,single,unknown,no,2524.849205170527,no,no,cellular,27,jul,527,1,-1,0,unknown,no
19,student,single,unknown,no,1535.1173629154098,no,no,cellular,1,apr,184,4,-1,0,unknown,no
25,student,single,secondary,no,-1453.8887583175378,no,no,cellular,29,apr,305,3,-1,0,unknown,yes
31,services,divorced,primary,no,142.58792635864398,yes,no,cellular,7,may,623,1,293,1,success,yes
38,technician,single,tertiary,no,-257.72929739069207,no,no,unknown,17,jun,1051,3,-1,0,unknown,yes
31,technician,single,tertiary,no,13960.6542574103,yes,no,cellular,20,nov,1532,3,-1,0,unknown,yes
24,student,single,tertiary,no,3146.9532648344893,no,no,cellular,27,apr,97,1,-1,0,unknown,no
24,self-employed,single,tertiary,no,1418.3586227656938,no,no,cellular,27,apr,122,1,-1,0,unknown,yes
26,technician,single,secondary,no,350.0891713627029,no,no,cellular,20,apr,158,2,-1,0,unknown,no
73,retired,married,tertiary,no,1229.689395177562,no,no,cellular,24,mar,136,1,-1,0,unknown,no
29,entrepreneur,married,secondary,no,501.9074825931325,yes,yes,cellular,13,may,482,2,-1,0,unknown,yes
49,admin.,married,secondary,no,2559.014150070121,yes,no,cellular,30,apr,252,1,168,1,success,no
42,management,married,primary,no,4574.015770475351,yes,no,cellular,25,nov,968,2,97,4,success,yes
68,retired,single,tertiary,no,1556.6955927591002,no,no,cellular,26,jan,708,1,96,3,success,yes
60,management,married,tertiary,no,1877.7678827549573,no,no,cellular,5,feb,230,2,-1,0,unknown,no
53,management,divorced,tertiary,no,2944.2877149730907,no,no,cellular,20,nov,295,3,-1,0,unknown,yes
62,retired,married,secondary,no,1672.8927284437718,no,no,cellular,2,feb,265,1,-1,0,unknown,yes
33,management,single,tertiary,no,1696.721607206295,yes,no,cellular,18,may,536,2,-1,0,unknown,no
36,housemaid,married,primary,no,-175.67566428982937,yes,no,telephone,30,jul,2692,9,-1,0,unknown,no
46,services,married,primary,no,1260.6426867449604,yes,no,cellular,13,may,546,3,-1,0,unknown,yes
37,housemaid,married,secondary,no,6726.147771978452,no,yes,cellular,5,feb,630,3,-1,0,unknown,no
53,blue-collar,married,secondary,no,6061.578179347015,no,no,cellular,3,feb,211,1,-1,0,unknown,yes
34,admin.,married,secondary,no,881.5236069676557,no,no,cellular,5,feb,696,2,-1,0,unknown,no
24,blue-collar,single,secondary,no,9077.769377239627,no,no,cellular,8,jul,210,5,-1,0,unknown,yes
36,management,married,tertiary,no,-700.3960015439595,no,no,cellular,11,sep,91,1,37,5,success,yes
34,technician,married,secondary,no,1444.3720332009248,yes,no,cellular,9,dec,265,1,184,3,success,no
48,blue-collar,single,primary,no,8692.539759122361,no,no,telephone,2,feb,1790,2,-1,0,unknown,yes
43,self-employed,single,unknown,no,3534.650409896223,no,no,unknown,15,may,746,1,-1,0,unknown,yes
32,technician,divorced,tertiary,no,-2299.247857156763,no,no,cellular,22,aug,671,2,-1,0,unknown,yes
